PlantCyc.ID	reaction_id	pathway_id	side	Compound.name	KEGG.ID	PubChem.ID	ChEBI.ID
2-PG	3PGAREARR-RXN	PWY-5723	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	3PGAREARR-RXN	GLUCONEO-PWY	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	2PGADEHYDRAT-RXN	GLYCOLYSIS	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	2PGADEHYDRAT-RXN	PWY-5723	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	2PGADEHYDRAT-RXN	PWY-1042	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	3PGAREARR-RXN	GLYCOLYSIS	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	RXN-15513	GLYCOLYSIS	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	3PGAREARR-RXN	PWY-1042	left	2-phospho-D-glycerate	C00631	40467846	58289
2-PG	2PGADEHYDRAT-RXN	GLUCONEO-PWY	left	2-phospho-D-glycerate	C00631	40467846	58289
G3P	PHOSGLYPHOS-RXN	GLUCONEO-PWY	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	GLY3KIN-RXN	PWY-181	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	PHOSGLYPHOS-RXN	PWY-1042	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	RXN-15513	GLYCOLYSIS	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	PHOSGLYPHOS-RXN	GLYCOLYSIS	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	PGLYCDEHYDROG-RXN	SERSYN-PWY	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	PHOSGLYPHOS-RXN	SUCSYN-PWY	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	PWY-8011	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	3PGAREARR-RXN	PWY-1042	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	CALVIN-PWY	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	3PGAREARR-RXN	GLUCONEO-PWY	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	RXN-961	PWY-181	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-5723	left	3-phospho-D-glycerate	C00197	25245548	58272
G3P	3PGAREARR-RXN	GLYCOLYSIS	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	3PGAREARR-RXN	PWY-5723	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	1.2.1.9-RXN	PWY-1042	right	3-phospho-D-glycerate	C00197	25245548	58272
G3P	PHOSGLYPHOS-RXN	CALVIN-PWY	left	3-phospho-D-glycerate	C00197	25245548	58272
WATER	RXN-8025	PWY-5944	right	H 2 O	C00001	962	15377
WATER	HISTPRATPHYD-RXN	HISTSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-8320	PWY-762	right	H 2 O	C00001	962	15377
WATER	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-4321	left	H 2 O	C00001	962	15377
WATER	RXN-8180	PWY-5287	right	H 2 O	C00001	962	15377
WATER	RXN-7677	PWY-5068	right	H 2 O	C00001	962	15377
WATER	RXN-2581	PWY-6040	right	H 2 O	C00001	962	15377
WATER	GMP-SYN-GLUT-RXN	PWY-7221	left	H 2 O	C00001	962	15377
WATER	RXN-22718	PWY-5317	right	H 2 O	C00001	962	15377
WATER	CARBPSYN-RXN	PWY-7060	left	H 2 O	C00001	962	15377
WATER	HISTCYCLOHYD-RXN	HISTSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN3O-218	PWY-2541	right	H 2 O	C00001	962	15377
WATER	URIDINE-NUCLEOSIDASE-RXN	PWY-6556	left	H 2 O	C00001	962	15377
WATER	RXN-16417	PWY-321	left	H 2 O	C00001	962	15377
WATER	ALLANTOICASE-RXN	PWY-5697	left	H 2 O	C00001	962	15377
WATER	RXN-8036	PWY-5176	left	H 2 O	C00001	962	15377
WATER	GTP-CYCLOHYDRO-I-RXN	PWY-3742	left	H 2 O	C00001	962	15377
WATER	1.14.13.78-RXN	PWY-7070	right	H 2 O	C00001	962	15377
WATER	METHYLACYLYLCOA-HYDROXY-RXN	VALDEG-PWY	right	H 2 O	C00001	962	15377
WATER	RXN-8297	PWY-782	right	H 2 O	C00001	962	15377
WATER	R83-RXN	PWY-4361	left	H 2 O	C00001	962	15377
WATER	RXN-20438	PWY18C3-1	right	H 2 O	C00001	962	15377
WATER	RXN-17252	PWY-5098	right	H 2 O	C00001	962	15377
WATER	RXN-4306	PWY-2681	right	H 2 O	C00001	962	15377
WATER	1.14.13.55-RXN	PWY-5287	right	H 2 O	C00001	962	15377
WATER	RXN-10441	PWY-6668	left	H 2 O	C00001	962	15377
WATER	ARGINASE-RXN	ARG-PRO-PWY	left	H 2 O	C00001	962	15377
WATER	3.1.3.46-RXN	PWY66-423	left	H 2 O	C00001	962	15377
WATER	3.1.3.74-RXN	PWY-7204	left	H 2 O	C00001	962	15377
WATER	UROGENIIISYN-RXN	PWY-5188	right	H 2 O	C00001	962	15377
WATER	RXN-8990	PWY-5751	left	H 2 O	C00001	962	15377
WATER	RXN-12753	PWY-6938	left	H 2 O	C00001	962	15377
WATER	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	PWY-922	left	H 2 O	C00001	962	15377
WATER	RXN-16036	PWY-5995	right	H 2 O	C00001	962	15377
WATER	RXN-17252	PWY-6927	right	H 2 O	C00001	962	15377
WATER	INOSINE-NUCLEOSIDASE-RXN	PWY-6596	left	H 2 O	C00001	962	15377
WATER	RXN-15878	NONMEVIPP-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-4304	PWY-2681	right	H 2 O	C00001	962	15377
WATER	RXN0-5224	PWY-241	right	H 2 O	C00001	962	15377
WATER	RXN-13303	PWY-7036	right	H 2 O	C00001	962	15377
WATER	O-SUCCINYLBENZOATE-COA-SYN-RXN	PWY-5837	right	H 2 O	C00001	962	15377
WATER	RXN-8026	PWY-5944	right	H 2 O	C00001	962	15377
WATER	NAD-SYNTH-GLN-RXN	PYRIDNUCSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-16171	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-5961	PWY-5947	right	H 2 O	C00001	962	15377
WATER	1.11.1.12-RXN	PWY-4081	right	H 2 O	C00001	962	15377
WATER	H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	PWY-3742	left	H 2 O	C00001	962	15377
WATER	RXN-21522	PWY-8159	right	H 2 O	C00001	962	15377
WATER	RXN-10958	PWY-6367	left	H 2 O	C00001	962	15377
WATER	RXN-7985	PWY-5945	right	H 2 O	C00001	962	15377
WATER	RXN-7628	PWY-5048	right	H 2 O	C00001	962	15377
WATER	NAPHTHOATE-SYN-RXN	PWY-5837	right	H 2 O	C00001	962	15377
WATER	RXN-14062	PWY-7213	left	H 2 O	C00001	962	15377
WATER	RXN-7703	PWY-5083	left	H 2 O	C00001	962	15377
WATER	RXN0-723	PWY0-166	right	H 2 O	C00001	962	15377
WATER	RXN-21729	PWY-8177	left	H 2 O	C00001	962	15377
WATER	RXN-14025	PWY-7185	left	H 2 O	C00001	962	15377
WATER	RXN-20433	PWY18C3-1	right	H 2 O	C00001	962	15377
WATER	RXN-8181	PWY-5287	right	H 2 O	C00001	962	15377
WATER	DIHYDRODIPICSYN-RXN	PWY-5097	right	H 2 O	C00001	962	15377
WATER	3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	PWY-8011	left	H 2 O	C00001	962	15377
WATER	RXN-8619	PWY-5434	right	H 2 O	C00001	962	15377
WATER	2PGADEHYDRAT-RXN	PWY-5723	right	H 2 O	C00001	962	15377
WATER	DIHYDROXYISOVALDEHYDRAT-RXN	VALSYN-PWY	right	H 2 O	C00001	962	15377
WATER	3.5.2.17-RXN	PWY-5691	left	H 2 O	C00001	962	15377
WATER	RXN-12157	PWY-1121	left	H 2 O	C00001	962	15377
WATER	RXN-18481	PWY-7859	left	H 2 O	C00001	962	15377
WATER	RXNQT-4301	PWY-6909	left	H 2 O	C00001	962	15377
WATER	CATECHOL-OXIDASE-RXN	PWY-6752	right	H 2 O	C00001	962	15377
WATER	RXN-12195	PWY-7184	left	H 2 O	C00001	962	15377
WATER	RXN-4310	PWY-2681	left	H 2 O	C00001	962	15377
WATER	RXN-15532	PWY-7497	right	H 2 O	C00001	962	15377
WATER	RXN-13305	PWY-7036	right	H 2 O	C00001	962	15377
WATER	RXN-8300	PWY-782	right	H 2 O	C00001	962	15377
WATER	RXN0-724	PWY-7187	right	H 2 O	C00001	962	15377
WATER	RXN-8970	PWY-5745	right	H 2 O	C00001	962	15377
WATER	SPONTPRO-RXN	PWY-3341	left	H 2 O	C00001	962	15377
WATER	EXOPOLYPHOSPHATASE-RXN	PWY-8138	left	H 2 O	C00001	962	15377
WATER	RXN-4241	PWY-699	right	H 2 O	C00001	962	15377
WATER	ATPSYN-RXN	PWY-7980	left	H 2 O	C00001	962	15377
WATER	F16BDEPHOS-RXN	GLYCOLYSIS	left	H 2 O	C00001	962	15377
WATER	RXN-9669	PWY-5995	right	H 2 O	C00001	962	15377
WATER	RXN0A-10711	PWY0A-6303	left	H 2 O	C00001	962	15377
WATER	BADH-RXN	PWY1F-353	left	H 2 O	C00001	962	15377
WATER	RXN-4225	PWY-2582	right	H 2 O	C00001	962	15377
WATER	RXN18C3-5	PWY18C3-2	right	H 2 O	C00001	962	15377
WATER	URATE-OXIDASE-RXN	PWY-5691	left	H 2 O	C00001	962	15377
WATER	RXN-21593	PWY-8166	right	H 2 O	C00001	962	15377
WATER	RXN-12200	PWY-5687	left	H 2 O	C00001	962	15377
WATER	RXN-8357	PWY-6927	left	H 2 O	C00001	962	15377
WATER	RXN-24911	PWY-5872	right	H 2 O	C00001	962	15377
WATER	GTP-CYCLOHYDRO-I-RXN	PWY-6147	left	H 2 O	C00001	962	15377
WATER	RXN-9667	PWY-5997	right	H 2 O	C00001	962	15377
WATER	RXN-17351	PWY-5469	right	H 2 O	C00001	962	15377
WATER	RXN-11623	PWY-6577	left	H 2 O	C00001	962	15377
WATER	GLYOHMETRANS-RXN	PWY66-385	left	H 2 O	C00001	962	15377
WATER	3.1.3.56-RXN	PWY-6363	left	H 2 O	C00001	962	15377
WATER	RXN-7676	PWY-5068	right	H 2 O	C00001	962	15377
WATER	RXN-12197	PWY-5687	left	H 2 O	C00001	962	15377
WATER	RXN-8704	PWY-5469	right	H 2 O	C00001	962	15377
WATER	RXN-24916	PWY-5872	right	H 2 O	C00001	962	15377
WATER	RXN-2581	PWY-8157	right	H 2 O	C00001	962	15377
WATER	RXN0-1461	CHLOROPHYLL-SYN	right	H 2 O	C00001	962	15377
WATER	SEDOHEPTULOSE-BISPHOSPHATASE-RXN	CALVIN-PWY	left	H 2 O	C00001	962	15377
WATER	IGPSYN-RXN	TRPSYN-PWY	right	H 2 O	C00001	962	15377
WATER	RXN-4541	PWY-2781	left	H 2 O	C00001	962	15377
WATER	CTPSYN-RXN	PWY-5687	left	H 2 O	C00001	962	15377
WATER	DIHYDROPYRIMIDINASE-RXN	PWY-3982	left	H 2 O	C00001	962	15377
WATER	RXN-14380	PWY-622	left	H 2 O	C00001	962	15377
WATER	SPONTPRO-RXN	PROSYN-PWY	left	H 2 O	C00001	962	15377
WATER	3.1.4.11-RXN	PWY-6351	left	H 2 O	C00001	962	15377
WATER	RXN18C3-7	PWY18C3-2	right	H 2 O	C00001	962	15377
WATER	RXN-16398	PWY-1121	right	H 2 O	C00001	962	15377
WATER	ALLANTOATE-DEIMINASE-RXN	PWY-5698	left	H 2 O	C00001	962	15377
WATER	RXN-9624	PWY-6733	left	H 2 O	C00001	962	15377
WATER	RXN-5242	PWY-7070	right	H 2 O	C00001	962	15377
WATER	3.1.2.21-RXN	PWY-5971	left	H 2 O	C00001	962	15377
WATER	HISTIDPHOS-RXN	HISTSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-12203	PWY-6724	left	H 2 O	C00001	962	15377
WATER	RXN-713	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-17352	PWY-5466	right	H 2 O	C00001	962	15377
WATER	RXN-14026	PWY-7185	left	H 2 O	C00001	962	15377
WATER	RXN-7650	PWY-2083	right	H 2 O	C00001	962	15377
WATER	ALLANTOINASE-RXN	PWY-5698	left	H 2 O	C00001	962	15377
WATER	RXN-17352	PWY-5469	right	H 2 O	C00001	962	15377
WATER	PHOSPHATIDATE-PHOSPHATASE-RXN	TRIGLSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-17253	PWY-5098	left	H 2 O	C00001	962	15377
WATER	SUCROSE-PHOSPHATASE-RXN	SUCSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-17351	PWY-5466	right	H 2 O	C00001	962	15377
WATER	HISTALDEHYD-RXN	HISTSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN0-5224	PWY-7115	right	H 2 O	C00001	962	15377
WATER	ACONITATEHYDR-RXN	PWY-5690	left	H 2 O	C00001	962	15377
WATER	RXN-7903	PWY-5147	right	H 2 O	C00001	962	15377
WATER	DCTP-DEAM-RXN	PWY0-166	left	H 2 O	C00001	962	15377
WATER	RXN-9627	PWY-6465	left	H 2 O	C00001	962	15377
WATER	RXN-5284	CHLOROPHYLL-SYN	right	H 2 O	C00001	962	15377
WATER	GLUTAMIN-RXN	GLUTAMINDEG-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-8306	PWY-782	right	H 2 O	C00001	962	15377
WATER	RXN-6883	PWY-4302	right	H 2 O	C00001	962	15377
WATER	RXN-16417	PWY-1121	left	H 2 O	C00001	962	15377
WATER	RXN-11469	PWY-5272	left	H 2 O	C00001	962	15377
WATER	RXN-18348	PWY-5125	right	H 2 O	C00001	962	15377
WATER	RXN-8991	LEUSYN-PWY	right	H 2 O	C00001	962	15377
WATER	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	PWY-6473	left	H 2 O	C00001	962	15377
WATER	RXN-8301	PWY-782	right	H 2 O	C00001	962	15377
WATER	GLYOHMETRANS-RXN	PWY-181	left	H 2 O	C00001	962	15377
WATER	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	FASYN-ELONG-PWY	right	H 2 O	C00001	962	15377
WATER	3.1.1.82-RXN	PWY-5098	left	H 2 O	C00001	962	15377
WATER	RXN-9311	PWY-5837	left	H 2 O	C00001	962	15377
WATER	RXN-8309	PWY-782	right	H 2 O	C00001	962	15377
WATER	RXN-19723	PWY-2541	right	H 2 O	C00001	962	15377
WATER	RXN0-1461	HEME-BIOSYNTHESIS-II	right	H 2 O	C00001	962	15377
WATER	RXN-9520	PWY-5971	right	H 2 O	C00001	962	15377
WATER	RXN-10688	PWY-6295	left	H 2 O	C00001	962	15377
WATER	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	CALVIN-PWY	right	H 2 O	C00001	962	15377
WATER	CARBPSYN-RXN	PWY-5686	left	H 2 O	C00001	962	15377
WATER	RXN-11152	PWY-8143	left	H 2 O	C00001	962	15377
WATER	GLUTATHIONE-PEROXIDASE-RXN	PWY-4081	right	H 2 O	C00001	962	15377
WATER	RXN-11260	PWY-6442	right	H 2 O	C00001	962	15377
WATER	RXN-9666	PWY-321	left	H 2 O	C00001	962	15377
WATER	GLYCPDIESTER-RXN	PWY-6952	left	H 2 O	C00001	962	15377
WATER	RXN-20456	PWY-8137	left	H 2 O	C00001	962	15377
WATER	PHOSPHATIDATE-PHOSPHATASE-RXN	PWYIO2-7	left	H 2 O	C00001	962	15377
WATER	RXN-9566	PWY-5975	right	H 2 O	C00001	962	15377
WATER	TIGLYLCOA-HYDROXY-RXN	ILEUDEG-PWY	right	H 2 O	C00001	962	15377
WATER	RXN-4308	PWY-2681	right	H 2 O	C00001	962	15377
WATER	RXN-5502	PWY-2083	right	H 2 O	C00001	962	15377
WATER	RXN-11322	PWY-6466	right	H 2 O	C00001	962	15377
WATER	1.14.13.78-RXN	PWY-5034	right	H 2 O	C00001	962	15377
WATER	SULFITE-OXIDASE-RXN	PWY-5326	left	H 2 O	C00001	962	15377
WATER	SPONTPRO-RXN	ARG-PRO-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-12384	PWY-6724	left	H 2 O	C00001	962	15377
WATER	RXN-9243	PWY-5871	right	H 2 O	C00001	962	15377
WATER	RXN0-901	PWY-6607	left	H 2 O	C00001	962	15377
WATER	RXN-9015	PWY-6117	left	H 2 O	C00001	962	15377
WATER	RXN-12200	PWY-7177	left	H 2 O	C00001	962	15377
WATER	RXN-14188	PWY-7206	left	H 2 O	C00001	962	15377
WATER	THRESYN-RXN	HOMOSER-THRESYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-8618	PWY-5829	left	H 2 O	C00001	962	15377
WATER	RXN-22341	PWY-8259	left	H 2 O	C00001	962	15377
WATER	ETHYL-RXN	ETHYL-PWY	right	H 2 O	C00001	962	15377
WATER	RXN-10817	PWY-5751	left	H 2 O	C00001	962	15377
WATER	BETA-UREIDOPROPIONASE-RXN	PWY-3982	left	H 2 O	C00001	962	15377
WATER	RXN-13454	PWY-7055	right	H 2 O	C00001	962	15377
WATER	RXN-12980	PWY-3041	left	H 2 O	C00001	962	15377
WATER	RXN-12089	PWY-6441	left	H 2 O	C00001	962	15377
WATER	CDPREDUCT-RXN	PWY-7184	left	H 2 O	C00001	962	15377
WATER	RXN-774	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-8304	PWY-782	right	H 2 O	C00001	962	15377
WATER	3.1.4.11-RXN	PWY-7039	left	H 2 O	C00001	962	15377
WATER	RXN-12754	PWY-6938	left	H 2 O	C00001	962	15377
WATER	ADPREDUCT-RXN	PWY-7227	left	H 2 O	C00001	962	15377
WATER	RXN-22717	PWY-5317	left	H 2 O	C00001	962	15377
WATER	2PGADEHYDRAT-RXN	GLYCOLYSIS	right	H 2 O	C00001	962	15377
WATER	RXN-24044	NONMEVIPP-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-7609	PWY-6607	left	H 2 O	C00001	962	15377
WATER	RXN-7979	PWY-5945	right	H 2 O	C00001	962	15377
WATER	RXN-7682	PWY-6596	left	H 2 O	C00001	962	15377
WATER	RXN-19715	PWY4FS-17	right	H 2 O	C00001	962	15377
WATER	RXN-19644	PWY-5290	right	H 2 O	C00001	962	15377
WATER	RIBOFLAVINSYNDEAM-RXN	RIBOSYN2-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-15127	PWY-702	left	H 2 O	C00001	962	15377
WATER	CYTIDEAM-RXN	PWY-7199	left	H 2 O	C00001	962	15377
WATER	RXN-13072	PWY-4361	left	H 2 O	C00001	962	15377
WATER	RXN-21592	PWY-8166	left	H 2 O	C00001	962	15377
WATER	RXN-12421	PWY-7859	right	H 2 O	C00001	962	15377
WATER	RXN-7978	PWY-5945	right	H 2 O	C00001	962	15377
WATER	RXN-12137	PWY-6710	right	H 2 O	C00001	962	15377
WATER	GLYOHMETRANS-RXN	PWY-3841	left	H 2 O	C00001	962	15377
WATER	RXN-15581	PWY0-1535	right	H 2 O	C00001	962	15377
WATER	RXN-12138	PWY-6710	right	H 2 O	C00001	962	15377
WATER	RXN-9549	PWY-8279	left	H 2 O	C00001	962	15377
WATER	RXN-8364	PWY-782	right	H 2 O	C00001	962	15377
WATER	AMP-DEAMINASE-RXN	PWY-6596	left	H 2 O	C00001	962	15377
WATER	RXN-9803	PWY-321	left	H 2 O	C00001	962	15377
WATER	TRANS-CINNAMATE-4-MONOOXYGENASE-RXN	PWY1F-467	right	H 2 O	C00001	962	15377
WATER	RXN-7798	PWY-5129	right	H 2 O	C00001	962	15377
WATER	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	PWY-2301	left	H 2 O	C00001	962	15377
WATER	RXN-15538	PWY-5287	right	H 2 O	C00001	962	15377
WATER	RXN-8962	PWY-6540	right	H 2 O	C00001	962	15377
WATER	MONOPHENOL-MONOOXYGENASE-RXN	PWY-6481	right	H 2 O	C00001	962	15377
WATER	RXN-12900	PWY-8292	right	H 2 O	C00001	962	15377
WATER	RXN-716	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-12186	PWY-6733	right	H 2 O	C00001	962	15377
WATER	RXN-8331	PWY-762	right	H 2 O	C00001	962	15377
WATER	RXN-8319	PWY-762	right	H 2 O	C00001	962	15377
WATER	URUR-RXN	PWY-5698	left	H 2 O	C00001	962	15377
WATER	RXN-16398	PWY-6733	right	H 2 O	C00001	962	15377
WATER	RXN18C3-235	PWY18C3-2	right	H 2 O	C00001	962	15377
WATER	RXN-6381	PWY-3981	left	H 2 O	C00001	962	15377
WATER	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-5723	right	H 2 O	C00001	962	15377
WATER	4.2.1.58-RXN	PWY-8279	right	H 2 O	C00001	962	15377
WATER	RXN-5647	PWY-3385	left	H 2 O	C00001	962	15377
WATER	RXN-7686	PWY-2083	right	H 2 O	C00001	962	15377
WATER	RXN-11262	PWY-6442	right	H 2 O	C00001	962	15377
WATER	RXN-15281	PWY-6585	left	H 2 O	C00001	962	15377
WATER	RXN-18431	PWY-7856	right	H 2 O	C00001	962	15377
WATER	RXN-8695	PWY-5469	right	H 2 O	C00001	962	15377
WATER	RXN-773	PWY-2582	right	H 2 O	C00001	962	15377
WATER	RXN-16399	PWY-6733	right	H 2 O	C00001	962	15377
WATER	RXN0-363	PWY-6607	left	H 2 O	C00001	962	15377
WATER	RXN-1728	PWY-782	right	H 2 O	C00001	962	15377
WATER	GUANINE-DEAMINASE-RXN	PWY-6606	left	H 2 O	C00001	962	15377
WATER	RXN-5242	PWY-5034	right	H 2 O	C00001	962	15377
WATER	RXN-9703	PWY-6014	right	H 2 O	C00001	962	15377
WATER	XMPXAN-RXN	PWY-6596	left	H 2 O	C00001	962	15377
WATER	4.2.3.26-RXN	PWY-7182	left	H 2 O	C00001	962	15377
WATER	RXN-8971	PWY-5745	right	H 2 O	C00001	962	15377
WATER	RXN-12196	PWY-5687	left	H 2 O	C00001	962	15377
WATER	RXN-19659	CITRULLINE-DEG-PWY	left	H 2 O	C00001	962	15377
WATER	4.2.3.25-RXN	PWY-7141	left	H 2 O	C00001	962	15377
WATER	DCTP-DEAM-RXN	PWY-7187	left	H 2 O	C00001	962	15377
WATER	RXN-5283	CHLOROPHYLL-SYN	right	H 2 O	C00001	962	15377
WATER	RXN-16173	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-2581	PWY-6039	right	H 2 O	C00001	962	15377
WATER	SUCROSE-PHOSPHATASE-RXN	PWY-7238	left	H 2 O	C00001	962	15377
WATER	GLUTAMIN-RXN	CITRULBIO-PWY	left	H 2 O	C00001	962	15377
WATER	RXN0-5114	SERSYN-PWY	left	H 2 O	C00001	962	15377
WATER	1.14.13.56-RXN	PWY-5287	right	H 2 O	C00001	962	15377
WATER	RXN1F-168	PWY-5035	right	H 2 O	C00001	962	15377
WATER	3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	VALDEG-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-9627	PWY-6733	left	H 2 O	C00001	962	15377
WATER	STRICTOSIDINE-SYNTHASE-RXN	PWY-5290	right	H 2 O	C00001	962	15377
WATER	RXN-8369	PWY-782	right	H 2 O	C00001	962	15377
WATER	PGPPHOSPHA-RXN	PWY4FS-8	left	H 2 O	C00001	962	15377
WATER	1.2.3.14-RXN	PWY-695	left	H 2 O	C00001	962	15377
WATER	CONIFERIN-BETA-GLUCOSIDASE-RXN	PWY-116	left	H 2 O	C00001	962	15377
WATER	RXN0-901	PWY-6596	left	H 2 O	C00001	962	15377
WATER	CARBPSYN-RXN	ARGSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-15533	PWY-7497	right	H 2 O	C00001	962	15377
WATER	RXN-5962	PWY-5947	right	H 2 O	C00001	962	15377
WATER	S-FORMYLGLUTATHIONE-HYDROLASE-RXN	PWY-1801	left	H 2 O	C00001	962	15377
WATER	IMIDPHOSDEHYD-RXN	HISTSYN-PWY	right	H 2 O	C00001	962	15377
WATER	RXN-11760	PWY-7214	left	H 2 O	C00001	962	15377
WATER	RXN-9548	PWY-5989	left	H 2 O	C00001	962	15377
WATER	METHENYLTHFCYCLOHYDRO-RXN	PWY-7909	left	H 2 O	C00001	962	15377
WATER	RXN-8318	PWY-762	right	H 2 O	C00001	962	15377
WATER	RXN-19724	PWY-2541	right	H 2 O	C00001	962	15377
WATER	1.14.13.70-RXN	PWY-2541	right	H 2 O	C00001	962	15377
WATER	3.1.4.11-RXN	PWY-6367	left	H 2 O	C00001	962	15377
WATER	RXN-9533	PWY-8279	right	H 2 O	C00001	962	15377
WATER	RXN-8342	PWY-6823	left	H 2 O	C00001	962	15377
WATER	RXN-3521	PWY-2261	right	H 2 O	C00001	962	15377
WATER	RXN-13565	PWY-6845	right	H 2 O	C00001	962	15377
WATER	RXN-13046	PWY-6990	left	H 2 O	C00001	962	15377
WATER	RXN-13302	PWY-7036	right	H 2 O	C00001	962	15377
WATER	RXN-20049	PWY-6540	right	H 2 O	C00001	962	15377
WATER	1.1.3.32-RXN	PWY-5287	right	H 2 O	C00001	962	15377
WATER	RXN0-366	PWY-6599	left	H 2 O	C00001	962	15377
WATER	RXN-21391	PWY18C3-3	right	H 2 O	C00001	962	15377
WATER	THIOESTER-RXN	PWY-5148	left	H 2 O	C00001	962	15377
WATER	RXN-5822	PWY-5083	left	H 2 O	C00001	962	15377
WATER	QUINOLINATE-SYNTHA-RXN	PYRIDNUCSYN-PWY	right	H 2 O	C00001	962	15377
WATER	ASNSYNB-RXN	ASPARAGINE-BIOSYNTHESIS	left	H 2 O	C00001	962	15377
WATER	RXN-16400	PWY-321	right	H 2 O	C00001	962	15377
WATER	GLUTAMATE-DEHYDROGENASE-RXN	ALACAT2-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-12280	PWY-6724	left	H 2 O	C00001	962	15377
WATER	RXN-717	PWY-699	right	H 2 O	C00001	962	15377
WATER	RXN-8616	PWY-5434	left	H 2 O	C00001	962	15377
WATER	RXN-22340	PWY-8259	right	H 2 O	C00001	962	15377
WATER	RXN-12199	PWY-5687	left	H 2 O	C00001	962	15377
WATER	RXN-3761	PWY-2083	right	H 2 O	C00001	962	15377
WATER	RXN-11575	PWY-5434	left	H 2 O	C00001	962	15377
WATER	RXN1F-143	PWY-5035	right	H 2 O	C00001	962	15377
WATER	RXN-8707	PWY-8475	right	H 2 O	C00001	962	15377
WATER	RXNQT-4142	PWY-882	left	H 2 O	C00001	962	15377
WATER	RXN-18699	PWY-7888	left	H 2 O	C00001	962	15377
WATER	RXN-14046	PWY-7204	left	H 2 O	C00001	962	15377
WATER	RXN-1065	PWY-321	left	H 2 O	C00001	962	15377
WATER	2PGADEHYDRAT-RXN	PWY-1042	right	H 2 O	C00001	962	15377
WATER	RXN-10450	PWY-6235	right	H 2 O	C00001	962	15377
WATER	UDP-GLUCOSE-46-DEHYDRATASE-RXN	PWY-3261	right	H 2 O	C00001	962	15377
WATER	RXN-4542	PWY-2781	left	H 2 O	C00001	962	15377
WATER	RXN-9940	PWY-6117	left	H 2 O	C00001	962	15377
WATER	3-ISOPROPYLMALISOM-RXN	LEUSYN-PWY	left	H 2 O	C00001	962	15377
WATER	RXN-23599	PWY-7888	left	H 2 O	C00001	962	15377
WATER	RXN18C3-235	PWY18C3-3	right	H 2 O	C00001	962	15377
