Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
17-Alpha-Hydroxysteroids	17-Alpha-Hydroxysteroids	a 17-alpha-hydroxysteroid	276.2453156493					C19H32O			plantcyc <https://plantcyc.org/>		276.2453156493	CC24(CCCCC(CCC1(C3(CC[C@@H](O)C(C)(CCC12)3)))4)		QUKZBUCPOSYYFO-BBKYASGISA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Androstane steroids	Androstane steroids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15694	CPD-15694	3-hydroxy-decanoyl-CoA	937.2458881876					C31H50N7O18P3S			plantcyc <https://plantcyc.org/>		937.2458881876	CCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Ketopentoses	D-Ketopentoses	a D-ketopentose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)[C@@H](O)C(O)C(=O)CO		ZAQJHHRNXZUBTE-VXPOTGITSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21764	CPD-21764	norcoclaurine	271.1208434172					C16H18NO3			plantcyc <https://plantcyc.org/>	1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6,7-isoquinolinediol	271.1208434172	C1([NH2+]C(C2(\C=C(C(/O)=C\C(/C1)=2)\O))CC3(\C=C/C(/O)=C\C=3))		WZRCQWQRFZITDX-UHFFFAOYSA-O	Organic compounds	Organoheterocyclic compounds	Isoquinolines and derivatives	Benzylisoquinolines	Benzylisoquinolines	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Hexitols	Hexitols	a hexitol	182.079038182					C6H14O6			plantcyc <https://plantcyc.org/>		182.079038182	C(C(C(C(C(CO)O)O)O)O)O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
PLASTOQUINONE	PLASTOQUINONE	a plastoquinone	748.6158318122					C53H80O2			plantcyc <https://plantcyc.org/>		748.6158318122	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(/C)=C(C)/C(\C=1)=O)=O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-Glucofuranose	D-Glucofuranose	D-glucofuranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)[C@H]([C@@H]1([C@@H]([C@H](C(O)O1)O)O))O		AVVWPBAENSWJCB-IVMDWMLBSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Farnesols	Farnesols	a farnesol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>		222.1983654567	CC(C)=CCCC(\C)=C/CCC(/C)=C/CO			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-galactose-6-phosphate	D-galactose-6-phosphate	a D-galactose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(=O)[C@@H]([C@H]([C@H]([C@@H](COP([O-])(=O)[O-])O)O)O)O		VFRROHXSMXFLSN-KCDKBNATSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jasmonoyl-Glutamines	Jasmonoyl-Glutamines	a jasmonoyl-glutamine	338.1841719555					C17H25N2O5			plantcyc <https://plantcyc.org/>	a JA-Gln // a jasmonate-glutamine // a jasmonic acid-glutamine // a jasmonic acid-glutamine conjugate // a jasmonyl-glutamine	338.1841719555	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H](CCC(N)=O)C([O-])=O)=O)		NQOXCBDTLUTPNO-OTFPUDJKSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	N-acyl-alpha amino acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
11-Hydroxyjasmonates	11-Hydroxyjasmonates	an 11-hydroxyjasmonate	226.1205090662					C12H17O4			plantcyc <https://plantcyc.org/>	an 11-OHJA // an 11-hydroxyjasmonic acid // an 11-hydroxy-JA	226.1205090662	CC(O)\C=C/CC1(C(=O)CCC1CC([O-])=O)		KLPBEXRQJBKPDM-IHWYPQMZSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
UDP-L-ARABINOSE	UDP-L-ARABINOSE	UDP-L-arabinose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>	UDP-arabinose // UDP-beta-L-arabinose	536.0444556902	C3(OC(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@@H](O)3)		DQQDLYVHOTZLOR-OKQNPRBNSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine ribonucleotides	Pyrimidine ribonucleoside diphosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
15-HPETE	15-HPETE	15-HpETE	336.2300595156					C20H31O4			plantcyc <https://plantcyc.org/>	(5Z,8Z,11Z,13E)-15-hydroperoxyicosa-5,8,11,13-tetraenoate // (+/-)15-HpETE	336.2300595156	CCCCCC(OO)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)[O-]		BFWYTORDSFIVKP-USWFWKISSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Other hydroperoxyeicosapolyenoic acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
Ketohexoses	Ketohexoses	a ketohexose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)C(=O)C(O)C(O)C(O)CO		BJHIKXHVCXFQLS-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
N-acetyl-a-D-hexosamine-1-phosphates	N-acetyl-a-D-hexosamine-1-phosphates	an N -acetyl-alpha-D-hexosamine 1-phosphate	301.0562676277					C8H14NO9P			plantcyc <https://plantcyc.org/>		301.0562676277	CC(=O)NC1(C(O)C(O)[C@@H](CO)O[C@H](OP(=O)([O-])[O-])1)		FZLJPEPAYPUMMR-YVKWHVBHSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	N-acyl-alpha-hexosamines	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Watasemycin	Watasemycin	watasemycin	352.0915338987					C16H19N2O3S2			plantcyc <https://plantcyc.org/>		352.0915338987	C[C@H]2([C@H](\N=C(C1(\C(\O)=C/C=C\C=1))/S2)C3(SC[C@@](C)(N(C)3)C([O-])=O))		NOEXPDVJQLSPPC-RTAVLPMESA-M							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
N-ACETYL-D-GLUCOSAMINE-16-BIS-P	N-ACETYL-D-GLUCOSAMINE-16-BIS-P	N -acetyl-D-glucosamine 1,6-bisphosphate	381.0225980361					C8H13NO12P2			plantcyc <https://plantcyc.org/>	N -acetyl-D-glucosamine-1,6-P 2 // N -acetyl-D-glucosamine-1,6-diphosphate	381.0225980361	CC(=O)N[C@H]1(C(OP([O-])(=O)[O-])O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)1)		WBYIPZVSBSKNQR-RTRLPJTCSA-J	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexose phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Jadomycin-B	Jadomycin-B	jadomycin B	549.1998815992					C30H31NO9			plantcyc <https://plantcyc.org/>		549.1998815992	CC[C@H](C)[C@H]1(C(=O)OC3(N1C5(\C(=O)C6(/C(/O[C@H]2(C[C@@H](O)[C@@H](O)[C@H](C)O2))=C\C=C/C(/C(=O)C(\C4(C\3=C\C(/C)=C/C(O)=4))=5)=6))))		BSBSCJRAEMDCHC-LVOPHWFOSA-N	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Benzoquinolines	Phenanthridines and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-2101	CPD0-2101	5,6,7,8-tetrahydromonapterin	257.1124039959					C9H15N5O4			plantcyc <https://plantcyc.org/>	H 4 -MPt // tetrahydromonapterin	257.1124039959	C1(NC2(/N=C(N)\NC(=O)C(/NC1[C@H](O)[C@@H](O)CO)=2))		XHIXPVCTDRNTTC-YQVKZWHSSA-N	Organic compounds	Organoheterocyclic compounds	Pteridines and derivatives	Pterins and derivatives	Biopterins and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18909	CPD-18909	beta-1,2-D-mannobiose	342.1162115493					C12H22O11			plantcyc <https://plantcyc.org/>	beta-D-mannopyranosyl-(1->2)-D-mannopyranose // 2- O -beta-D-mannopyranosyl-D-mannopyranose	342.1162115493	C(O)[C@@H]2([C@@H](O)[C@H](O)[C@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))C(O)O2)		HIWPGCMGAMJNRG-FZFXURTHSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glycosyl compounds	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
DIPHOSPHO-1D-MYO-INOSITOL-TETRAKISPHOSPH	DIPHOSPHO-1D-MYO-INOSITOL-TETRAKISPHOSPH	a diphospho-1D-myo-inositol tetrakisphosphate	659.8613705682					C6H7O24P6			plantcyc <https://plantcyc.org/>		659.8613705682	[C@H]1([C@H]([C@@H]([C@H]([C@@H]([C@H]1OP([O-])(=O)[O-])OP([O-])(=O)[O-])OP([O-])(=O)[O-])OP(=O)([O-])OP([O-])(=O)[O-])OP(=O)([O-])[O-])O		DKLABXZLIOMPIM-YORTWTKJSA-C							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Porphyrins	Porphyrins	a porphyrin	310.1218464702					C20H14N4			plantcyc <https://plantcyc.org/>		310.1218464702	C4(\C=C3(\C=C5(\C=C/C(\C=C1(\C=C/C(/N1)=C/C2(\C=C/C(/N=2)=C/C(/N3)=4)))=N5)))			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
GLUCOSE-16-DIPHOSPHATE	GLUCOSE-16-DIPHOSPHATE	glucose-1,6-bisphosphate	339.9960489346					C6H10O12P2			plantcyc <https://plantcyc.org/>	glucose-1,6-diphosphate	339.9960489346	C(OP([O-])(=O)[O-])[C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)OP(=O)([O-])[O-])			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-Hydroxy-2-methylbutyronitriles	2-Hydroxy-2-methylbutyronitriles	2-hydroxy-2-methylbutanenitrile	99.0684139162					C5H9NO			plantcyc <https://plantcyc.org/>	2-hydroxy-2-methylbutyronitrile	99.0684139162	CCC(C)(O)C#N		VMEHOTODTPXCKT-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Tertiary alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
C28-3-beta-hydroxysteroid	C28-3-beta-hydroxysteroid	a C28 3beta-hydroxysteroid	402.3861662271					C28H50O			plantcyc <https://plantcyc.org/>		402.3861662271	CC(C)C(C)CCC(C)C3(CCC4(C2(CCC1(C[C@@H](O)CCC(C)1C2CCC(C)34))))		ARYTXMNEANMLMU-HFDUOMAPSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
3-O-methyl-L-rhamnose	3-O-methyl-L-rhamnose	L-acofriose	178.0841235599					C7H14O5			plantcyc <https://plantcyc.org/>	3-O-methyl-L-rhamnose	178.0841235599	C[C@H]1([C@@H]([C@H]([C@H](C(O1)O)O)OC)O)		OEKPKBBXXDGXNB-UISSTJQFSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
UDP-L-arabinofuranose	UDP-L-arabinofuranose	UDP-L-arabinofuranose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C(O)[C@H]1([C@H](O)[C@@H](O)C(O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])		QGNZSCRNMXQWNR-OKQNPRBNSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine nucleotide sugars	Pyrimidine nucleotide sugars	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Mannuronate	Mannuronate	mannuronate	194.0426526757					C6H9O7			plantcyc <https://plantcyc.org/>		194.0426526757	C(=O)[C@H]([C@@H](O)[C@H](O)[C@@H](C([O-])=O)O)O		IAJILQKETJEXLJ-MBMOQRBOSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Glucuronic acid derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Phycoerythrobilins	Phycoerythrobilins	a phycoerythrobilin	586.2791349732					C33H36N4O6			plantcyc <https://plantcyc.org/>	PEB	586.2791349732	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C[C@H]2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)		IGJXAXFFKKRFKU-VVZNRSQRSA-L							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Inositols	Inositols	an inositol	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>	1,2,3,4,5,6-cyclohexanehexol	180.0633881178	C1(O)(C(O)C(O)C(O)C(O)C(O)1)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
HEME_A	HEME_A	heme a	854.3705777152					C49H54N4O6FE			plantcyc <https://plantcyc.org/>		854.3705777152	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe]35([N+]2(\C(/C(/C=O)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))		RRJCKGQQRUXGQR-PRYGPKJJSA-J							not_found	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21351	CPD-21351	3-deoxy-D- manno -2-octulosonate	238.0688674262					C8H13O8			plantcyc <https://plantcyc.org/>	2-keto-3-deoxyoctulosonic acid pyranose // 3-deoxy-D- manno -octulosonate // 3-deoxy-D- manno -oct-2-ulosonate	238.0688674262	C(O)[C@@H](O)[C@H]1(OC(O)(C([O-])=O)C[C@H]([C@H]1O)O)		NNLZBVFSCVTSLA-XMABDTGBSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	C-glucuronides	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-myo-inositol-pentakisphosphates	D-myo-inositol-pentakisphosphates	a D myo -inositol penta kis phosphate	579.8950401598					C6H7O21P5			plantcyc <https://plantcyc.org/>		579.8950401598	C1(O)(C(OP([O-])(=O)[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP([O-])([O-])=O)C(OP([O-])([O-])=O)1)		CTPQAXVNYGZUAJ-UHFFFAOYSA-D	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Inositol phosphates	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Retinals	Retinals	a retinal	284.2140155209					C20H28O			plantcyc <https://plantcyc.org/>	Vitamin A // Vitamin A1	284.2140155209	CC(/C=C/C1(/C(C)(C)CCCC(/C)=1))=C\C=C\C(/C)=C\C=O			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Menthones	Menthones	a menthone	154.1357651999					C10H18O			plantcyc <https://plantcyc.org/>		154.1357651999	CC(C1(CCC(CC1=O)C))C			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-galactofuranose	D-galactofuranose	D-galactofuranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>		180.0633881178	C(O)[C@@H](O)[C@H]1([C@H](O)[C@@H](O)C(O1)O)		AVVWPBAENSWJCB-RSVSWTKNSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
D-galactopyranose-6-phosphate	D-galactopyranose-6-phosphate	D-galactopyranose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(OP([O-])([O-])=O)[C@H]1(OC([C@@H]([C@H]([C@H]1O)O)O)O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
MELANIN	MELANIN	melanin	318.0640568198					C18H10N2O4			plantcyc <https://plantcyc.org/>		318.0640568198	CC3(/C(C(C4(/C1(C5(\C(\NC=1)=C(C)/C(C(C(/C2(C(\C(\NC=2)=3)=4))=5)=O)=O))))=O)=O)			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
Hexose-1-Phosphate	Hexose-1-Phosphate	a hexose 1-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>		260.0297185262	C(O)C1(OC(OP([O-])(=O)[O-])C(O)C(O)C(O)1)		HXXFSFRBOHSIMQ-UHFFFAOYSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
